Source,Target
464494376914217,103186519776277
464494376914217,314118331960700
464494376914217,127128043964568
464494376914217,150458721659574
464494376914217,165878254250
454069384605854,464494376914217
454069384605854,165878254250
454069384605854,314118331960700
314118331960700,185286104921004
314118331960700,103186519776277
314118331960700,150458721659574
314118331960700,165878254250
150458721659574,334124272964
150458721659574,165878254250
210703745629002,349480068560421
210703745629002,425425190912249
210703745629002,1408474549421290
210703745629002,115005045196224
210703745629002,198686230002
210703745629002,126545974046623
210703745629002,134647413266946
210703745629002,108610905837079
210703745629002,33851262136
210703745629002,287721521243692
210703745629002,115536151869534
210703745629002,345686915456117
210703745629002,21466516537
210703745629002,240195336721
210703745629002,253590865334
210703745629002,356479139428
210703745629002,136659463030729
210703745629002,108421625845506
210703745629002,371120078600
210703745629002,284264064980768
210703745629002,96599902887
210703745629002,104720489592134
210703745629002,110639758966172
210703745629002,283048951715725
210703745629002,34767149008
210703745629002,142456715777578
210703745629002,112836955449317
210703745629002,211219822244084
210703745629002,252862098066707
210703745629002,104505619590204
210703745629002,127128043964568
210703745629002,214363211907911
210703745629002,51491238316
281979475252745,386825991372921
281979475252745,215418185193719
281979475252745,136659463030729
281979475252745,147177015442032
281979475252745,23200868598
281979475252745,112836955449317
281979475252745,61213649618
281979475252745,126545974046623
281979475252745,464494376914217
281979475252745,155636824499047
281979475252745,183060435149694
281979475252745,256003241194439
281979475252745,283048951715725
281979475252745,217922684955583
281979475252745,226380994085115
281979475252745,159411297001
281979475252745,208966514625
281979475252745,181200461932644
281979475252745,51491238316
281979475252745,34767149008
281979475252745,309133815849921
281979475252745,309849335755951
281979475252745,152234574853255
281979475252745,175457055829249
281979475252745,225867107444247
281979475252745,220090704722283
281979475252745,288469724526795
281979475252745,220237448034527
281979475252745,413076465393156
281979475252745,53506208350
281979475252745,192146734187983
281979475252745,205095032857458
281979475252745,149712986577
281979475252745,455822871116111
281979475252745,63317898464
476781909129475,224985840950131
476781909129475,598497313498421
476781909129475,243632385677295
476781909129475,136659463030729
476781909129475,127128043964568
476781909129475,356479139428
476781909129475,156993291020256
476781909129475,309849335755951
476781909129475,1408474549421290
476781909129475,103418533031555
476781909129475,182418898478863
476781909129475,110767978989316
476781909129475,324141684301788
476781909129475,127490120652708
476781909129475,205879976105633
476781909129475,159158590886384
476781909129475,208966514625
476781909129475,241867085852973
476781909129475,159411297001
476781909129475,205095032857458
476781909129475,165878254250
476781909129475,51491238316
476781909129475,61213649618
476781909129475,34767149008
476781909129475,226380994085115
476781909129475,126545974046623
266236683425193,357413301003224
266236683425193,425425190912249
266236683425193,182418898478863
266236683425193,99158093147
266236683425193,457934517637126
266236683425193,189353597751741
266236683425193,345686915456117
266236683425193,156326747843559
266236683425193,276132082402968
266236683425193,34767149008
266236683425193,157797730980547
266236683425193,169987599723738
266236683425193,117133158327433
266236683425193,284264064980768
266236683425193,134647413266946
266236683425193,243632385677295
266236683425193,132702043423272
266236683425193,127128043964568
266236683425193,136086673179064
266236683425193,156993291020256
266236683425193,107610032601862
266236683425193,324141684301788
266236683425193,110767978989316
266236683425193,103418533031555
266236683425193,159158590886384
266236683425193,208966514625
266236683425193,159411297001
266236683425193,165878254250
266236683425193,175457055829249
266236683425193,110639758966172
266236683425193,449881680467
266236683425193,217922684955583
266236683425193,252862098066707
266236683425193,263391853700567
266236683425193,530372066978862
266236683425193,164814586897879
266236683425193,205879976105633
266236683425193,205095032857458
266236683425193,126545974046623
266236683425193,136659463030729
266236683425193,225867107444247
266236683425193,198686230002
266236683425193,112836955449317
266236683425193,283048951715725
266236683425193,61213649618
266236683425193,181200461932644
266236683425193,176649959135045
266236683425193,131104023700342
266236683425193,37107394336
266236683425193,134788739899273
266236683425193,119677581444554
266236683425193,51491238316
266236683425193,80303969429
47427598263,68793499001
47427598263,253591661347566
47427598263,6013004059
47427598263,29092950651
47427598263,11309713071
47427598263,9258148868
47427598263,10423517786
47427598263,8304333127
237031732983304,51491238316
237031732983304,127128043964568
237031732983304,61213649618
374809010319,402340073123304
374809010319,107062515999088
374809010319,26969639441
174750465922802,110639758966172
174750465922802,119677581444554
174750465922802,34767149008
174750465922802,23200868598
174750465922802,283048951715725
174750465922802,136086673179064
174750465922802,112836955449317
174750465922802,80303969429
371120078600,1404150473144190
371120078600,61213649618
371120078600,122629161084065
371120078600,483085598450062
371120078600,195035507335757
371120078600,682465328448639
371120078600,182418898478863
371120078600,112432842116375
371120078600,80303969429
371120078600,176649959135045
371120078600,241867085852973
371120078600,135299372719
371120078600,295567597245424
371120078600,203999956301716
371120078600,127128043964568
371120078600,106341799403090
371120078600,131104023700342
371120078600,226380994085115
371120078600,99158093147
371120078600,226130625557
371120078600,110767978989316
371120078600,357471934375146
371120078600,235122709860671
371120078600,390605281007307
371120078600,283048951715725
371120078600,168667939825585
371120078600,198899023476477
371120078600,260833087368590
371120078600,136659463030729
371120078600,142456715777578
371120078600,105090206230520
371120078600,158807670824503
371120078600,110639758966172
371120078600,240195336721
371120078600,125696091498
371120078600,124283100972683
371120078600,313213878261
371120078600,156993291020256
371120078600,169575423053814
371120078600,33851262136
371120078600,100404923403447
371120078600,220090704722283
371120078600,34767149008
371120078600,104720489592134
371120078600,356479139428
371120078600,157995974213201
371120078600,176684735737482
371120078600,104164719620229
371120078600,31024065961
371120078600,23200868598
371120078600,167360828952
371120078600,112836955449317
371120078600,51491238316
121719127903312,457934517637126
121719127903312,1404150473144190
121719127903312,110767978989316
121719127903312,105090206230520
121719127903312,345180472340897
121719127903312,283048951715725
121719127903312,112836955449317
121719127903312,253201431363961
121719127903312,296866290361178
121719127903312,296735527041243
121719127903312,283130028413843
121719127903312,214260285330364
121719127903312,343383432352003
121719127903312,253534354688789
121719127903312,371145186235907
121719127903312,103508716378915
121719127903312,129600723756535
121719127903312,158286187593737
121719127903312,137268559650634
121719127903312,123503367687250
121719127903312,34767149008
121719127903312,205879976105633
121719127903312,275363719765
277235069114536,682465328448639
277235069114536,157797730980547
277235069114536,1408474549421290
277235069114536,136659463030729
277235069114536,334124272964
277235069114536,176629862359769
277235069114536,464494376914217
277235069114536,128538028026
277235069114536,127128043964568
277235069114536,457934517637126
277235069114536,110639758966172
277235069114536,34767149008
277235069114536,283048951715725
277235069114536,112836955449317
277235069114536,150458721659574
277235069114536,165878254250
307764165930197,34767149008
307764165930197,51491238316
307764165930197,125874504101787
307764165930197,108421625845506
192146734187983,205095032857458
192146734187983,443433222405379
192146734187983,225867107444247
413076465393156,205095032857458
413076465393156,63317898464
413076465393156,260833087368590
413076465393156,225867107444247
413076465393156,34767149008
413076465393156,390888790965162
413076465393156,455822871116111
413076465393156,155636824499047
228207200559813,205095032857458
228207200559813,80303969429
228207200559813,357471934375146
228207200559813,51491238316
228207200559813,226380994085115
228207200559813,252862098066707
228207200559813,155636824499047
228207200559813,125812010789588
228207200559813,112836955449317
228207200559813,130720146953029
228207200559813,253590865334
228207200559813,138315759516785
228207200559813,34767149008
228207200559813,225867107444247
228207200559813,21466516537
228207200559813,63317898464
228207200559813,157348085010
228207200559813,152117754894409
228207200559813,220237448034527
288469724526795,225867107444247
288469724526795,205095032857458
288469724526795,157219520977884
288469724526795,346964558768174
63317898464,34767149008
63317898464,252321734793575
63317898464,205095032857458
63317898464,455822871116111
130720146953029,134788739899273
130720146953029,21466516537
130720146953029,124283100972683
130720146953029,104720489592134
130720146953029,51491238316
130720146953029,104164719620229
130720146953029,112836955449317
130720146953029,189164857768163
130720146953029,160764376524
130720146953029,34767149008
130720146953029,150440638303234
130720146953029,167360828952
130720146953029,156993291020256
130720146953029,182741658427358
130720146953029,138315759516785
243632385677295,374809010319
243632385677295,585185521500070
243632385677295,345491375549268
243632385677295,603688202996603
243632385677295,108538279186035
243632385677295,314118331960700
243632385677295,203999956301716
243632385677295,205095032857458
243632385677295,159158590886384
243632385677295,261518774014039
243632385677295,1391129074436640
243632385677295,136086673179064
243632385677295,291981867486977
243632385677295,159411297001
243632385677295,115536151869534
243632385677295,309849335755951
243632385677295,263391853700567
243632385677295,181200461932644
243632385677295,205879976105633
243632385677295,99158093147
243632385677295,110767978989316
243632385677295,1404150473144190
243632385677295,457934517637126
243632385677295,131104023700342
243632385677295,208966514625
243632385677295,200526726682876
243632385677295,425425190912249
243632385677295,379083958839440
243632385677295,434442736640539
243632385677295,53506208350
243632385677295,253534354688789
243632385677295,289645841147319
243632385677295,105090206230520
243632385677295,598497313498421
243632385677295,417047358383778
243632385677295,236856329721874
243632385677295,109994175696935
243632385677295,270577976380974
243632385677295,123503367687250
243632385677295,116718868416646
243632385677295,181034378591589
243632385677295,200904573282726
243632385677295,144372525626474
243632385677295,174863049281728
243632385677295,66207662196
243632385677295,113593505339418
243632385677295,439541762799011
243632385677295,116095621800019
243632385677295,106341799403090
243632385677295,31024065961
243632385677295,30577197161
243632385677295,108421625845506
243632385677295,114775005201526
243632385677295,106164806088511
243632385677295,198686230002
243632385677295,154466377942872
243632385677295,176629862359769
243632385677295,253590865334
243632385677295,16491263634
243632385677295,61213649618
243632385677295,158807670824503
243632385677295,110718048955563
243632385677295,178128582197141
243632385677295,169987599723738
243632385677295,165878254250
243632385677295,138972802529
243632385677295,217355838296797
243632385677295,169575423053814
243632385677295,313213878261
243632385677295,228298730528930
243632385677295,258226744254030
243632385677295,115169721851741
243632385677295,160764376524
243632385677295,193036497390707
243632385677295,104164719620229
243632385677295,198899023476477
243632385677295,152117754894409
243632385677295,254469721279813
243632385677295,136659463030729
243632385677295,214363211907911
243632385677295,682465328448639
243632385677295,182418898478863
243632385677295,23200868598
243632385677295,272538349488974
243632385677295,175457055829249
243632385677295,110639758966172
243632385677295,449881680467
243632385677295,283048951715725
243632385677295,119677581444554
243632385677295,217922684955583
243632385677295,252862098066707
243632385677295,167360828952
243632385677295,29092950651
243632385677295,240195336721
243632385677295,106750336037967
243632385677295,21466516537
243632385677295,154070564639988
243632385677295,256750954850
243632385677295,174750465922802
243632385677295,150458721659574
243632385677295,155636824499047
243632385677295,38086600355
243632385677295,203354723030667
243632385677295,106246576065447
243632385677295,226130625557
243632385677295,371120078600
243632385677295,127128043964568
243632385677295,130720146953029
243632385677295,168667939825585
243632385677295,182741658427358
243632385677295,150440638303234
243632385677295,189164857768163
243632385677295,156993291020256
243632385677295,134788739899273
243632385677295,124283100972683
243632385677295,237166309652686
243632385677295,220090704722283
243632385677295,126545974046623
243632385677295,356479139428
243632385677295,104720489592134
243632385677295,112836955449317
243632385677295,33851262136
243632385677295,96599902887
243632385677295,187094717986711
243632385677295,299576363444623
243632385677295,80303969429
243632385677295,34767149008
243632385677295,142456715777578
243632385677295,125093354214792
243632385677295,138315759516785
243632385677295,149628338425878
243632385677295,51491238316
236856329721874,34767149008
236856329721874,168667939825585
236856329721874,112836955449317
236856329721874,190437687666949
236856329721874,100404923403447
236856329721874,220090704722283
236856329721874,134788739899273
236856329721874,243632385677295
236856329721874,51491238316
236856329721874,127128043964568
455822871116111,343221755869610
455822871116111,1548007838809150
455822871116111,34562992774
455822871116111,116750115017682
455822871116111,258770627975
455822871116111,112049495511905
455822871116111,330655783016
455822871116111,254413128063777
455822871116111,663225047075199
455822871116111,289645841147319
455822871116111,453962108066974
455822871116111,147177015442032
455822871116111,252321734793575
455822871116111,108538279186035
455822871116111,1380673955498230
455822871116111,252598331536125
455822871116111,157219520977884
455822871116111,110103032422075
455822871116111,228207200559813
455822871116111,413076465393156
455822871116111,50997736442
455822871116111,281979475252745
455822871116111,419145261532547
455822871116111,148659698584139
455822871116111,125024854112
455822871116111,375093085934260
455822871116111,452175194860581
455822871116111,205095032857458
455822871116111,180787945297062
455822871116111,350307608365315
455822871116111,259071070811691
455822871116111,225867107444247
455822871116111,34767149008
455822871116111,252862098066707
455822871116111,108589942568229
455822871116111,234175446622335
455822871116111,63317898464
455822871116111,455803991127153
455822871116111,176684735737482
455822871116111,123705415670
455822871116111,190437687666949
455822871116111,183060435149694
455822871116111,155636824499047
455822871116111,136659463030729
455822871116111,263391853700567
455822871116111,107367862686045
455822871116111,361116597273539
257820684262047,112836955449317
257820684262047,34767149008
257820684262047,176629862359769
257820684262047,119677581444554
257820684262047,51491238316
257820684262047,175457055829249
257820684262047,128999837130141
257820684262047,134647413266946
257820684262047,136659463030729
257820684262047,164510704570
143997622303600,176629862359769
143997622303600,283048951715725
187799604588563,160764376524
187799604588563,158807670824503
187799604588563,138315759516785
187799604588563,189164857768163
187799604588563,167360828952
187799604588563,182741658427358
187799604588563,107067616058641
187799604588563,106750336037967
187799604588563,256750954850
187799604588563,217355838296797
187799604588563,116095621800019
187799604588563,116718868416646
187799604588563,142456715777578
187799604588563,252862098066707
187799604588563,193036497390707
187799604588563,104720489592134
187799604588563,51491238316
220090704722283,134788739899273
220090704722283,190437687666949
220090704722283,457934517637126
220090704722283,184173005091726
220090704722283,256003241194439
220090704722283,386825991372921
220090704722283,309849335755951
220090704722283,260833087368590
220090704722283,113593505339418
220090704722283,104164719620229
220090704722283,200904573282726
220090704722283,174750465922802
220090704722283,127128043964568
220090704722283,371120078600
220090704722283,236856329721874
220090704722283,109844722429961
220090704722283,217922684955583
220090704722283,176684735737482
220090704722283,80303969429
220090704722283,152117754894409
220090704722283,449881680467
220090704722283,175457055829249
220090704722283,119677581444554
220090704722283,34767149008
220090704722283,283048951715725
220090704722283,31024065961
220090704722283,176629862359769
220090704722283,169575423053814
220090704722283,23200868598
220090704722283,110639758966172
220090704722283,158807670824503
220090704722283,313213878261
220090704722283,142456715777578
220090704722283,119221751453628
220090704722283,125093354214792
220090704722283,21466516537
220090704722283,130720146953029
220090704722283,157995974213201
220090704722283,154070564639988
220090704722283,156993291020256
220090704722283,189164857768163
220090704722283,150440638303234
220090704722283,160764376524
220090704722283,138315759516785
220090704722283,356479139428
220090704722283,104720489592134
220090704722283,33851262136
220090704722283,51491238316
220090704722283,112836955449317
220090704722283,167360828952
220090704722283,168667939825585
104505619590204,176629862359769
111658075531636,323626813995
402340073123304,141301965944750
10423517786,8304333127
10423517786,6013004059
10423517786,30911162508
10423517786,87735199927
402855271254,309133815849921
402855271254,233183205680
186127108073632,29092950651
186127108073632,148662828478047
186127108073632,119677581444554
186127108073632,191157927594153
186127108073632,185297444827402
186127108073632,229403930403415
186127108073632,116128438462886
186127108073632,125874504101787
186127108073632,16491263634
186127108073632,112836955449317
186127108073632,253590865334
186127108073632,34767149008
186127108073632,121675456877
186127108073632,159411297001
121675456877,229403930403415
121675456877,121675456877
121675456877,159411297001
229403930403415,121675456877
174773729251011,116128438462886
174773729251011,112836955449317
174773729251011,34767149008
174773729251011,176629862359769
133711430042308,252862098066707
125874504101787,301003216667425
125874504101787,211695482271212
125874504101787,113584865337634
125874504101787,94714865747
125874504101787,391136088351
125874504101787,291729159657
125874504101787,142170222518731
125874504101787,126229640764495
125874504101787,36333015730
197641420303651,195923199514
38086600355,226130625557
125696091498,195035507335757
203354723030667,33851262136
203354723030667,1701508350073810
203354723030667,587713511345002
203354723030667,546105378824371
203354723030667,355299184564004
203354723030667,181200461932644
203354723030667,345491375549268
203354723030667,222819697736822
203354723030667,455803991127153
203354723030667,530372066978862
203354723030667,118753924874734
203354723030667,100685373413285
203354723030667,390605281007307
203354723030667,314359645321398
203354723030667,108887129170883
203354723030667,135299372719
203354723030667,226380994085115
203354723030667,252862098066707
203354723030667,138315759516785
203354723030667,180292712004713
203354723030667,125024854112
203354723030667,34562992774
203354723030667,181832185182705
203354723030667,111658075531636
203354723030667,133711430042308
203354723030667,106205416073408
203354723030667,106261536078780
203354723030667,23200868598
203354723030667,110639758966172
203354723030667,653895261339275
203354723030667,62265212254
203354723030667,156337891111876
203354723030667,161109957250150
203354723030667,19673334536
203354723030667,218617258155432
203354723030667,211219822244084
203354723030667,124892410888346
203354723030667,126545974046623
203354723030667,205095032857458
203354723030667,121253307951046
203354723030667,173699242710121
203354723030667,118487074917801
203354723030667,125874504101787
203354723030667,256884021017890
203354723030667,194561157283068
203354723030667,80303969429
203354723030667,241867085852973
203354723030667,51491238316
203354723030667,165878254250
203354723030667,159411297001
203354723030667,226130625557
203354723030667,61213649618
203354723030667,203999956301716
203354723030667,112836955449317
203354723030667,100127766743928
203354723030667,199539170093537
203354723030667,34767149008
203354723030667,118890491481215
203354723030667,174773729251011
203354723030667,99637407410
203354723030667,116128438462886
148354145222226,181200461932644
148354145222226,203354723030667
113593505339418,283048951715725
113593505339418,189164857768163
113593505339418,51491238316
113593505339418,167360828952
113593505339418,104164719620229
113593505339418,142456715777578
113593505339418,104720489592134
113593505339418,150440638303234
113593505339418,182741658427358
113593505339418,156993291020256
113593505339418,253590865334
113593505339418,112836955449317
113593505339418,125093354214792
113593505339418,313213878261
113593505339418,190437687666949
113593505339418,21466516537
113593505339418,158807670824503
113593505339418,143997622303600
113593505339418,160764376524
113593505339418,23200868598
113593505339418,138315759516785
113593505339418,154070564639988
113593505339418,168667939825585
113593505339418,34767149008
201926096506214,118753924874734
201926096506214,178780105279
201926096506214,34767149008
201926096506214,193921690303
164510704570,164510704570
164510704570,457934517637126
164510704570,283048951715725
164510704570,179387442263186
164510704570,157797730980547
164510704570,302200872323
164510704570,195914850440307
164510704570,140366126034883
164510704570,415305528485825
164510704570,94464477883
164510704570,114325988648006
164510704570,498567766883413
164510704570,136659463030729
164510704570,110639758966172
164510704570,127128043964568
164510704570,257820684262047
164510704570,34767149008
164510704570,241867085852973
211219822244084,112836955449317
211219822244084,127128043964568
228624677163982,151897861495761
228624677163982,241867085852973
113005665400371,49729693499
113005665400371,301003216667425
113005665400371,123839010988400
113005665400371,16250043914
113005665400371,112836955449317
113005665400371,34767149008
113005665400371,374809010319
113005665400371,208966514625
287721521243692,115005045196224
287721521243692,371120078600
287721521243692,23200868598
287721521243692,127128043964568
287721521243692,110639758966172
287721521243692,104720489592134
287721521243692,21466516537
287721521243692,240195336721
287721521243692,253590865334
287721521243692,283048951715725
287721521243692,356479139428
287721521243692,136659463030729
287721521243692,211219822244084
287721521243692,104505619590204
287721521243692,124339950984219
287721521243692,168667939825585
287721521243692,284264064980768
287721521243692,345686915456117
287721521243692,175457055829249
287721521243692,214363211907911
287721521243692,217922684955583
287721521243692,190437687666949
287721521243692,252862098066707
287721521243692,51491238316
287721521243692,34767149008
198825450222092,169575423053814
198825450222092,259698320748711
198825450222092,112836955449317
198825450222092,110639758966172
198825450222092,51491238316
134647413266946,104720489592134
134647413266946,51491238316
134647413266946,1408474549421290
134647413266946,127128043964568
134647413266946,190437687666949
134647413266946,99637407410
134647413266946,1404150473144190
134647413266946,283048951715725
134647413266946,34767149008
134647413266946,136659463030729
134647413266946,110639758966172
134647413266946,175457055829249
284675621550500,30911162508
284675621550500,102279051960
284675621550500,54971236771
284675621550500,29092950651
284675621550500,108887129170883
108887129170883,141694022580568
108887129170883,306855619350234
108887129170883,128859447221084
108887129170883,284675621550500
108887129170883,34767149008
108887129170883,126545974046623
108887129170883,103302649817
258226744254030,167360828952
258226744254030,322213241157743
114770718535802,159158590886384
114770718535802,160882843998603
160882843998603,587713511345002
160882843998603,159158590886384
160882843998603,253590865334
160882843998603,112836955449317
160882843998603,283048951715725
160882843998603,114770718535802
160882843998603,34767149008
195846430443118,157995974213201
195846430443118,160764376524
195846430443118,103968882986248
195846430443118,261518774014039
195846430443118,112836955449317
195846430443118,217922684955583
195846430443118,104720489592134
195846430443118,138315759516785
195846430443118,371120078600
195846430443118,115536151869534
195846430443118,122272787800032
195846430443118,51491238316
195846430443118,425425190912249
195846430443118,1404150473144190
195846430443118,457934517637126
195846430443118,34767149008
195846430443118,270100112766
195846430443118,195035507335757
195846430443118,175457055829249
195846430443118,193036497390707
195846430443118,283048951715725
195846430443118,417047358383778
195846430443118,236856329721874
195846430443118,33851262136
195846430443118,256003241194439
195846430443118,158807670824503
195846430443118,382121018591529
195846430443118,237166309652686
195846430443118,351118228280060
195846430443118,183060435149694
195846430443118,309849335755951
107067616058641,116718868416646
107067616058641,34767149008
107067616058641,138315759516785
107067616058641,356479139428
107067616058641,104720489592134
107067616058641,112836955449317
107067616058641,51491238316
107067616058641,193036497390707
284264064980768,864426833654685
284264064980768,309849335755951
284264064980768,21466516537
284264064980768,449881680467
284264064980768,263391853700567
284264064980768,1457182657834530
284264064980768,214363211907911
284264064980768,375093085934260
284264064980768,127128043964568
284264064980768,345686915456117
284264064980768,176684735737482
284264064980768,175457055829249
284264064980768,136659463030729
284264064980768,51491238316
284264064980768,108421625845506
284264064980768,112836955449317
284264064980768,169575423053814
284264064980768,104720489592134
284264064980768,190437687666949
21466516537,124283100972683
21466516537,439541762799011
21466516537,49431805507
21466516537,284670921562744
21466516537,475086695836443
21466516537,220090704722283
21466516537,51491238316
217355838296797,51491238316
217355838296797,169987599723738
217355838296797,193036497390707
217355838296797,313213878261
169987599723738,158807670824503
169987599723738,621073071269432
169987599723738,138315759516785
169987599723738,155636824499047
169987599723738,167360828952
169987599723738,211695482271212
169987599723738,127128043964568
169987599723738,189164857768163
169987599723738,236856329721874
169987599723738,193036497390707
169987599723738,33851262136
169987599723738,356479139428
169987599723738,34767149008
169987599723738,51491238316
115169721851741,220090704722283
115169721851741,258226744254030
115169721851741,189164857768163
115169721851741,228298730528930
115169721851741,313213878261
115169721851741,243632385677295
115169721851741,130720146953029
115169721851741,169575423053814
115169721851741,217355838296797
115169721851741,80303969429
115169721851741,138972802529
115169721851741,165878254250
115169721851741,291981867486977
115169721851741,169987599723738
115169721851741,178128582197141
115169721851741,110718048955563
115169721851741,149628338425878
115169721851741,104720489592134
115169721851741,356479139428
115169721851741,51491238316
115169721851741,193036497390707
115169721851741,142456715777578
115169721851741,158807670824503
115169721851741,138315759516785
115169721851741,61213649618
115169721851741,34767149008
115169721851741,16491263634
115169721851741,253590865334
115169721851741,176629862359769
115169721851741,154466377942872
115169721851741,198686230002
115169721851741,106164806088511
115169721851741,114775005201526
115169721851741,108421625845506
115169721851741,30577197161
115169721851741,31024065961
115169721851741,106341799403090
115169721851741,23200868598
115169721851741,112836955449317
115169721851741,150440638303234
115169721851741,154070564639988
134788739899273,243632385677295
134788739899273,309849335755951
134788739899273,1471345873178990
134788739899273,236856329721874
134788739899273,110639758966172
134788739899273,34767149008
134788739899273,497893076915479
134788739899273,193036497390707
134788739899273,104720489592134
134788739899273,150440638303234
134788739899273,182741658427358
134788739899273,168667939825585
134788739899273,189164857768163
134788739899273,156993291020256
134788739899273,124283100972683
134788739899273,112836955449317
134788739899273,130720146953029
134788739899273,127128043964568
134788739899273,371120078600
134788739899273,226130625557
134788739899273,106246576065447
134788739899273,96599902887
134788739899273,203354723030667
134788739899273,38086600355
134788739899273,155636824499047
134788739899273,150458721659574
134788739899273,174750465922802
134788739899273,33851262136
134788739899273,256750954850
134788739899273,154070564639988
134788739899273,138315759516785
134788739899273,21466516537
134788739899273,51491238316
134788739899273,106750336037967
134788739899273,240195336721
134788739899273,125093354214792
116718868416646,182741658427358
116718868416646,167360828952
116718868416646,220930504606722
116718868416646,150440638303234
116718868416646,158807670824503
116718868416646,156993291020256
116718868416646,189164857768163
116718868416646,160764376524
116718868416646,154070564639988
116718868416646,138315759516785
220930504606722,176629862359769
220930504606722,112836955449317
220930504606722,169987599723738
220930504606722,217355838296797
220930504606722,270100112766
220930504606722,116718868416646
220930504606722,193036497390707
220930504606722,51491238316
198899023476477,96599902887
198899023476477,116084605132008
156993291020256,136659463030729
156993291020256,127128043964568
156993291020256,113593505339418
156993291020256,33851262136
156993291020256,220090704722283
156993291020256,158807670824503
156993291020256,149628338425878
156993291020256,106750336037967
156993291020256,152117754894409
156993291020256,104720489592134
156993291020256,356479139428
156993291020256,371120078600
156993291020256,23200868598
156993291020256,237166309652686
156993291020256,200904573282726
156993291020256,157995974213201
156993291020256,181034378591589
156993291020256,144372525626474
156993291020256,66207662196
156993291020256,256750954850
156993291020256,283048951715725
156993291020256,169575423053814
156993291020256,258226744254030
156993291020256,116718868416646
156993291020256,243632385677295
156993291020256,168667939825585
156993291020256,193036497390707
156993291020256,124283100972683
156993291020256,134788739899273
156993291020256,21466516537
156993291020256,142456715777578
156993291020256,104164719620229
156993291020256,112836955449317
156993291020256,125093354214792
156993291020256,167360828952
156993291020256,34767149008
156993291020256,51491238316
156993291020256,160764376524
156993291020256,189164857768163
156993291020256,138315759516785
156993291020256,154070564639988
156993291020256,182741658427358
156993291020256,150440638303234
119221751453628,51491238316
119221751453628,321215951325560
119221751453628,198686230002
119221751453628,170597073065333
119221751453628,112836955449317
169575423053814,237166309652686
169575423053814,36333015730
169575423053814,9465008123
169575423053814,254852601222832
169575423053814,33851262136
169575423053814,104720489592134
169575423053814,112836955449317
169575423053814,356479139428
169575423053814,126545974046623
169575423053814,220090704722283
169575423053814,309849335755951
169575423053814,475086695836443
169575423053814,536859163011962
169575423053814,124283100972683
169575423053814,310667095671302
169575423053814,301003216667425
169575423053814,24961338115
169575423053814,198825450222092
169575423053814,261518774014039
169575423053814,100127766743928
169575423053814,181200461932644
169575423053814,205095032857458
169575423053814,157995974213201
169575423053814,102091639968207
169575423053814,130959500307427
169575423053814,253055251379467
169575423053814,21466516537
169575423053814,374809010319
169575423053814,236856329721874
169575423053814,190437687666949
169575423053814,284264064980768
169575423053814,425425190912249
169575423053814,1404150473144190
169575423053814,211095382256023
169575423053814,217355838296797
169575423053814,132853273433650
169575423053814,127128043964568
169575423053814,142456715777578
169575423053814,195846430443118
169575423053814,115536151869534
169575423053814,122272787800032
169575423053814,138315759516785
169575423053814,116095621800019
169575423053814,256750954850
169575423053814,283048951715725
169575423053814,34767149008
169575423053814,260833087368590
169575423053814,371120078600
169575423053814,176684735737482
169575423053814,51491238316
169575423053814,193036497390707
169575423053814,168667939825585
154070564639988,153276861441532
154070564639988,439541762799011
154070564639988,346203887439
154070564639988,258226744254030
154070564639988,115536151869534
154070564639988,104720489592134
154070564639988,176629862359769
154070564639988,23200868598
154070564639988,152117754894409
154070564639988,34767149008
154070564639988,313213878261
154070564639988,157995974213201
154070564639988,253590865334
154070564639988,106750336037967
154070564639988,371120078600
154070564639988,21466516537
154070564639988,234197236618941
154070564639988,164814586897879
154070564639988,142456715777578
154070564639988,158807670824503
154070564639988,182741658427358
154070564639988,189164857768163
154070564639988,160764376524
154070564639988,138315759516785
154070564639988,51491238316
154070564639988,104164719620229
154070564639988,112836955449317
154070564639988,150440638303234
154070564639988,167360828952
154070564639988,156993291020256
178128582197141,168667939825585
178128582197141,138315759516785
115536151869534,168667939825585
115536151869534,125093354214792
115536151869534,104720489592134
115536151869534,34767149008
115536151869534,51491238316
214363211907911,143959409127287
214363211907911,175457055829249
214363211907911,217922684955583
214363211907911,864426833654685
214363211907911,103968882986248
214363211907911,104720489592134
214363211907911,127128043964568
214363211907911,220930504606722
214363211907911,401892443162647
214363211907911,125093354214792
214363211907911,115536151869534
214363211907911,61213649618
214363211907911,136659463030729
214363211907911,168667939825585
214363211907911,51491238316
214363211907911,110639758966172
214363211907911,34767149008
213690588697417,26759825632
213690588697417,179378314624
213690588697417,200904573282726
213690588697417,116095621800019
193036497390707,237166309652686
193036497390707,100404923403447
193036497390707,211095382256023
193036497390707,256750954850
193036497390707,299966159738
193036497390707,425425190912249
193036497390707,1404150473144190
193036497390707,127128043964568
193036497390707,160764376524
193036497390707,189164857768163
193036497390707,136086673179064
193036497390707,122272787800032
193036497390707,243845177582
193036497390707,198686230002
193036497390707,386825991372921
193036497390707,205879976105633
193036497390707,152117754894409
193036497390707,236856329721874
193036497390707,168667939825585
193036497390707,198825450222092
193036497390707,284264064980768
193036497390707,103968882986248
193036497390707,200904573282726
193036497390707,283048951715725
193036497390707,134647413266946
193036497390707,115536151869534
193036497390707,21466516537
193036497390707,217922684955583
193036497390707,313213878261
193036497390707,136659463030729
193036497390707,228298730528930
193036497390707,31024065961
